idn,akz,bbg,standort,signatur_g,signatur_a,jahr,titel,stuecktitel,f4243,f4256,f4241,f4105_9,f4105_g,ausleihcode,sig_komm,f4801_a,f4801_k,bibliothek,einrichtung,exemplar
1042471584,L-2013-322305,Aa,DBSM/F/Klemm,Ea 815,Ea 815,1773,"Der @Bücher-Verlag in allen Absichten genauer bestimmt : an den Herrn Verfasser des Bücher-Verlags in Betrachtung der Schriftsteller, der Buchhändler ", : ,,,,,,,,,,,1,01
1043190252,L-2013-325149,Aa,DBSM/F/Klemm,"Af 317, [9]","Af 317, [9]",1823,"A @catalogue of the choice, curious, and elegant private library of John Trotter Brockett, Esq., F.S.A : which will be sold by auction by Mr. Sotheby,", : ,,,,,,,,,,,1,01
1043191046,L-2013-325151,Aa,DBSM/F/Klemm,Oa 385,Oa 385,1702,De bibliothecis atque archivis virorum clarissimorum libelli et commentationes : cum praefatione de scriptis et bibliothecis antediluvianis, : ,,,,,,,,,,,1,02
1043191356,L-2013-325150,Aa,DBSM/F/Klemm,Oa 386,Oa 386,1703,De bibliothecis nova accessio collectioni Maderianae adiuncta : , : ,,,,,,,,,,,1,02
1043382550,L-2013-325163,Aa,DBSM/F/Klemm,Qg 123,Qg 123,1757,Erinnerung des Presbengels an seinen Buchdruckergesellen wegen seines Schreibens über die Schriften der Preußischen Publicisten : , : ,,,,,,,,Ex. d. Börsenvereinsbibliothek Kriegsverlust,,,1,01
1044093927,L-2013-328324,Aa,DBSM/F/Klemm,Af 674,Af 674,1810,Verzeichniß eines Theils der Bibliothek des verstorbenen Herrn Cammerraths Am Ende Königl. Sächs. Oberhofrichters : nebst einem Anhange von Büchern au, : ,,,,,,,,,,,1,01
1044098473,L-2013-328326,Aa,DBSM/F/Klemm,(ÜF/3.OG/R75/8/6),Cb 651,1695,L' @Ecriture Italienne Bâtarde En sa perfection De la maniere qu'elle s'ecrit A Present : , : ,,,,,,,,,,,1,01
1044098953,L-2013-328325,Aa,DBSM/F/Klemm,Cb 652,Cb 652,1709,Gründliche Anweisung zur Schreib-Kunst : sammt Etlichen Alphabethen sowohl der Current- und Cantzley- als auch Fractur und Lateinischen Schrifften ; D, : ,,,,,,,,"hs. Eignervermerk: B. F. Beutler 1812 auf d. Vorsatz; darunter: C. G. Becherer Eigenthums-Recht vorbehalten. 1880; auf d. Schnitt in Großbuchstaben: BECHERER. Zahlr. Kritzeleien - Kinderzeichnungen auf freien Seiten (1. Hälfte 20. Jh. oder älter); enth. Titelblatt und 12 Blätter in Kupferstich, gestempelt ""Deutsche Nationalbibliothek"" 19.07.2016",,,1,01
104412153X,L-2013-328329,Aa,DBSM/F/Klemm,Cb 653,Cb 653,1724,Gründliche Anweisung zu Teutsch- und Lateinischer Schreib-Kunst : , : ,,,,,,,,"Ohne Taf. 39 u. die 5 mit a- und b-Nrn. versehenen Tafeln innerhalb der Nummerierung 1-63, beiliegend 5 Bl. Kupfertaf. aus anderen Schreibmeisterbüchern",,,1,01
1045452688,L-1815-306807882,Aaf,DBSM/F/Klemm,Ed 50,Ed 50,1815,"Denkschrift gegen den Büchernachdruck : den am Wiener Congresse versammelten Gesandten von einer Deputation der Leipziger Buchhändler überreicht, mit ", : ,,,,1044992719,Qd,,,Ex. d. Börsenvereinsbibliothek (Bö E III 199) Kriegsverlust,,,1,02
1046192299,L-1810-28064177X,Aa,DBSM/F/Klemm,Af 674,Af 674,1810,"Verzeichniß der Bibliothek des verstorbenen Prof. Extraord. Herrn Schreiters, welche als Anhang der Bücherauction vom 9. April 1810 gerichtlich verste", : ,,,,,,,,,,,1,01
1046196235,L-1722-280645058,Aa,DBSM/F/Klemm,Cb 652,Cb 652,1722,Gründliche Anleitung zur Schreib-Übung In denen iezo bräuchlichen Teutsche Current-Cantzley und Fractur- sowohl Latein- und Romanischen- als auch Fran, : ,,,,,,,,"((k)); enthält Titelblatt und 30 Tafeln in Kupferstich, gestempelt ""Deutsche Nationalbibliothek"" 19.07.2016",,,1,01
1046231960,L-1773-280682972,Aa,DBSM/F/Klemm,Ea 815,Ea 815,1773,Zufällige Gedanken eines Buchhändlers über Herrn Klopstocks Anzeige einer gelehrten Republik : , : ,,,,,,,,,,,1,01
1046231960,L-2016-325503,Aa,DBSM/F/Klemm,Ea 815 a,Ea 815 a,1773,Zufällige Gedanken eines Buchhändlers über Herrn Klopstocks Anzeige einer gelehrten Republik : , : ,,,,,,,,,,,1,02
1046232487,L-1778-280683278,Aa,DBSM/F/Klemm,Ea 815,Ea 815,1778,Des @Herrn Linguets Betrachtungen über die Rechte des Schriftstellers und seines Verlegers : aus dem Französischen mit einigen Anmerkungen, : ,,,,,,,,,,,1,01
104939626X,L-2014-308283,Aa,DBSM/F/Klemm,Ed 137,Ed 137,1823,"Schriftstellerei, Buchhandel und Nachdruck rechtlich, sittlich und klüglich betrachtet : eine wissenschaftliche Prüfung des Wangenheim'schen Vortrags ", : ,,,,,,,,Ex. d. Börsenvereinsbibliothek (Bö E III 206) Kriegsverlust,,,1,02
1050054741,L-2014-311325,Aa,DBSM/F/Klemm,Cb 661,Cb 661,1724,"Die @offene Schreib-Schule, in welcher die Edle und höchstnützbahre Schreib-Kunst Mittelst verschiedener so Deutsch- als Dähnisch- Lateinisch- Frantzö", : ,,,,,,,,,,,1,01
1050418271,L-2014-311364,Aa,DBSM/F/Klemm,(ÜF 3.OG/R.51/2/2),Cb 662,1830,"Originale caratteri : moderni et antichi ; dedicati A.S.R.M. Francesco 1mo, Re del Regno delle Due Sicilie", : ,,,,,,,,Halbmaroquineinband mit ledernem montierten Deckelschild,,,1,02
106039880X,L-2014-329329,Aa,DBSM/F/Klemm,Bb 1343,Bb 1343,1828,Manuel du marchand papetier : , : ,,,,,,,,,,,1,01
1060814544,L-2014-331365,Aa,DBSM/F/Klemm,Cb 674,Cb 674,1605,"Spieghel der schrijfkonste, inden welcken ghesien worden veelderhande gheschriften met hare fondementen ende onderrichtinghe : ", : ,,,,,,,,,,,1,01
1066449686,L-1795-314706429,Aaf,DBSM/F/Klemm,"Cba 13, [15] (Großformate)","Cba 13, [15]",1795,"Preis-Courant von Schriften, aus der Schriftgießerey von Breitkopf & Härtel in Leipzig : [gegen baare Zahlung in Louisd'or à 5 Rthlr. ...]", : ,,,,,,,,,,,1,02
1066455600,L-1740-314707883,Aaf,DBSM/F/Klemm,Da 1157,Da 1157,1740,"Ueber dem, was Gott bey dreyhundert Jahren, durch das herrliche Geschencke der edlen und hoch-nutzbaren Buchdrucker-Kunst, Grosses an uns gethan, beze", : ,,,,,,,,,,,1,02
1066460566,L-1823-314712054,Aaf,DBSM/F/Klemm,"Cba 13, [10] (Großformate)","Cba 13, [10]",1823,Proben von Fractur-Schriften aus der Breitkopf und Härtelschen Schriftgießerei in Leipzig : , : ,,,,,,,,,,,1,02
1066479186,L-1764-314728279,AaB,DBSM/F/Klemm,Ba 1412,Ba 1412,1764,Edikt 1764: Verordnung wegen Einführung und Zahlung des Stempel-Papiers : , : ,,,,,,,,,,,1,02
1066482535,L-1795-314730621,Aaf,DBSM/F/Klemm,Cd 76,Cd 76,1795,"Système universel et complet de sténographie : ou maniere abregée d' écrire, applicable à tous les idiomes ... inventé par Samuel Taylor", : ,,,,,,,,,,,1,02
1066482586,L-1823-314730672,AaB,DBSM/F/Klemm,"Cba 13, [9] (Großformate)","Cba 13, [9]",1823,Proben von Fractur-Schriften aus der Breitkopf und Härtelschen Schriftgießerei in Leipzig : , : ,,,,,,,,,,,1,02
106648824X,L-1823-314735593,Aaf,DBSM/F/Klemm,"Cba 13, [13] (Großformate)","Cba 13, [13]",1823,Schriftprobe von Französischen Schriften aus der Breitkopf- und Härtelschen Schriftgiesserey in Leipzig : , : ,,,,,,,,,,,1,02
1066664897,L-1795-315053348,Aaf,DBSM/F/Klemm,"Cba 13, [14] (Großformate)","Cba 13, [14]",1795,Preis-Courant der Breitkopf und Härtelschen Schriftgießerey in Leipzig : [gegen baare Zahlung in Louisd'or à 5 Rthlr. ; die Preise sind nach Leipziger, : ,,,,,,,,,,,1,02
1066664986,L-9999-315053429,Aaf,DBSM/F/Klemm,"Cba 13, [8] (Großformate)","Cba 13, [8]",1823,Schriftproben aus der Breitkopf- und Härtelschen Schriftgießerey in Leipzig : , : ,,,,,,,,,,,1,02
1066665133,L-1824-315053593,Aaf,DBSM/F/Klemm,Cb 384,Cb 384,1824,Systematischer Unterricht im Schreiben : [50 kalligraphische Blätter], : ,,,,,,,,,,,1,02
1066676275,L-1829-315065060,Aaf,DBSM/F/Klemm,Ea 458,Ea 458,1829,Ueber den teutschen Buchhandel und die äußern Verhältnisse der teutschen Literatur : , : ,,,,,,,,Bö.-V. Kriegsverlust,,,1,02
1066753881,L-1740-31517630X,Aaf,DBSM/F/Klemm,Da 1174,Da 1174,1740,"Zu dem abermahligen hundertjährigen Jubel-Fest der erfundenen und insbesondere auch allhier, seit hundert Jahren, unter dem Reußnerischen Nahmen glück", : ,,,,1137643285,Qd,,,,,,1,02
1066764433,L-1825-315187093,Aaf,DBSM/F/Klemm,Cb 398,Cb 398,1825,Calligraphische Blätter zur Uibung und Vervollkommnung fleißiger Schüler : mit verschiedenen Schreibarten versehen und gefertigt, : ,,,,,,,,,,,1,02
1066776210,L-1656-315198230,Aaf,DBSM/F/Klemm,Da 1269,Da 1269,1656,"Index librorvm, qvi in typographia Plantiniana excvsi venales nvnc exstant : ", : ,,,,,,,,Kopie aus Ratsbibl. Lüneburg,,,1,02
1066781834,L-1828-315203455,Aaf,DBSM/F/Klemm,Fb 130,Fb 130,1828,Art de construire en cartonnage : toutes sortes d' ouvrages d' utilité et d' agrément, : ,,,,,,,,,,,1,02
1066785716,L-1628-315207353,Aaf,DBSM/F/Klemm,Da 1270,Da 1270,1628,"Catalogvs librorvm in diversis locis Italiae Emptorum, Anno 1628, qui Londini in officina Fetherstoniana, prostant Venales : ", : ,,,,,,,,Kopie,,,1,02
1066786089,L-1677-315207663,Aaf,DBSM/F/Klemm,Da 1268,Da 1268,1677,"Catalogus, derer Bücher, so in Lüneburg und Wolfenbüttel von denen Sternen, seel. Andenckens, gedruckt oder verlegt, und bey deren Erben, auch bey mir", : ,,,,,,,,Kopie aus Ratsbibl. Lüneburg,,,1,02
106678681X,L-1829-315208279,AaB,DBSM/F/Klemm,Ba 776,Ba 776,1829,[Geschäftsbuch] der Firma Schellenberger bzw. Witwe Schellenberger : , : ,,,,,,,,,,,1,02
1066789401,L-1811-315210567,AaB,DBSM/F/Klemm,Fb 34/4,Fb 34/4,1811,"Der @Papparbeiter, oder Anleitung in Pappe zu arbeiten : vorzüglich Erziehern gewidmet", : ,,,,,,,,,,,1,02
1066791325,L-1764-315212233,AaB,DBSM/F/Klemm,Ba 1411,Ba 1411,1764,Edikt 1764: Verordnung wegen des einzuführenden Stempel-Papiers : , : ,,,,,,,,,,,1,02
1066837732,L-1829-315297840,AaB,DBSM/F/Klemm,Af 537,Af 537,1829,"Verzeichniß einer sehr bedeutenden ... Büchersammlung, in welcher sich ein fernerweiter Theil der Bibliothek ... des verstorbenen Herrn Conferenzminis", : ,,,,,,,,,,,1,02
1066841381,L-1733-31530121X,Aaf,DBSM/F/Klemm,Dba 7 a,Dba 7 a,1733,"Die @Wol-eingerichtete Buchdruckerey mit hundert und ein und zwanzig Teutsch- Lateinisch- Griechisch- und Hebräischen Schrifften, vieler fremden Sprac", : ,,,,,,,,,,,1,03
1066841381,L-1733-315301228,Aaf,DBSM/F/Klemm,Dba 7,Dba 7,1733,"Die @Wol-eingerichtete Buchdruckerey mit hundert und ein und zwanzig Teutsch- Lateinisch- Griechisch- und Hebräischen Schrifften, vieler fremden Sprac", : ,,,,,,,,,,,1,04
1066844577,L-1984-315304030,Ha,DBSM/F/Klemm,"Ff 2, [4]","Ff 2, [4]",1578,[Meisterbuch der Leipziger Buchbinder-Innung] : [Leipzig 1578 - 1984], : ,,,,,,d,,"Durch Feuereinwirkung am 4. Dezember 1943 stark beschädigt. - Anläßlich des 100-jährigen Jubiläums des DBSM als Geschenk übergeben;  Einbandfragment nicht benutzbar, Handschrift auf Anfrage benutzbar",,,1,02
1066850291,L-1762-31530927X,Aal,DBSM/F/Klemm,Fb 4,Fb 4,1762,"Anweisung zur Buchbinderkunst, ... nebst einem Unterricht, Futterale und aus Pappe verschiedene Sachen zu verfertigen, ... mit zugehörigen Kupfern : 2", : ,,,,,,,,,,,1,02
1066873925,L-1799-315331720,AaB,DBSM/F/Klemm,Dba 159/3,Dba 159/3,1799,"Gebrauch der Zeichen, welche in den Buchdrukkereien zum Korrigiren gewöhnlich sind : Nebst einem Abdruk der gewöhnlichsten Schrift-arten und einigen T", : ,,,,,,,,,,,1,02
1066874050,L-1760-315331852,AaB,DBSM/F/Klemm,Da 5,Da 5,1760,Jo. Danielis Schoepflini Vindiciæ typographicæ : , : ,,,,,,,,hs. Anm.,,,1,02
1066933804,L-1748-315461861,Aaf,DBSM/F/Klemm,Cb 2,Cb 2,1748,H. B. K. und J. G. V. Selbstlehrende Canzleymäßige Schreibe-Kunst : , : ,,,,,,,,,,,1,02
1066937931,L-1687-315465735,Aaf,DBSM/F/Klemm,Cb 14,Cb 14,1687,Tresoor van diuerssche curieuse gheschriften met haere fundamenten volghens t ghebruyck van desen tijdt : , : ,,,,,,,,,,,1,02
1066939535,L-1743-315467320,AaB,DBSM/F/Klemm,Dba 12 a,Dba 12 a,1743,"Der @in der Buchdruckerei wohl-unterrichtete Lehr-Junge oder bey der löblichen Buchdruckerkunst nöthige und nüzliche Anfangsgründe : darinnen alles, w", : ,,,,,,,,,,,1,03
1066939535,L-1743-315467339,AaB,DBSM/F/Klemm,Dba 12,Dba 12,1743,"Der @in der Buchdruckerei wohl-unterrichtete Lehr-Junge oder bey der löblichen Buchdruckerkunst nöthige und nüzliche Anfangsgründe : darinnen alles, w", : ,,,,,,,,,,,1,04
1066941459,L-1614-315469129,AaB,DBSM/F/Klemm,Ae 16,Ae 16,1614,Illustrium Hollandiae et Westfrisiae ordinum Alma Academia Leidensis : Contenta proxima pagina docebit, : ,,,,,,,,,,,1,02
1066942641,L-1795-315470232,AaB,DBSM/F/Klemm,Cd 76,Cd 76,1795,"Système universel et complet de sténographie : ou maniere abregée d' écrire, applicable à tous les idiomes ... inventé par Samuel Taylor", : ,,,,,,,,,,,1,02
1066964750,L-1611-315494948,Aaf,DBSM/F/Klemm,Ad 817,Ad 817,1611,"Bibliotheca classica, sive, catalogus officinalis, in quo singuli singularum facultatum ac professionum libri, qui in quavis fere lingua extant, quiqu", : ,,,,,,,,,,,1,02
1070191329,L-2015-311416,Aa,DBSM/F/Klemm,"Od 678, [1]","Od 678, [1]",1814,Verzeichniß der deutschen Lese-Bücher des Lese-Cabinets von J. H. P. Clias Nro. 232 grün Quartier in Bern : , : ,,,,,,,,,,,1,02
1072646374,L-1785-328072230,Aa,DBSM/F/Klemm,"Cba 78, [1]","Cba 78, [1]",1785,"A @specimen of printing types by William Caslon, letterfounder to His Majesty : ", : ,,,,,,,,,,,1,03
107472383X,L-2015-324870,Aa,DBSM/F/Klemm,"Od 683, [1]","Od 683, [1]",1811,Verzeichnis der in der Provinzial-Regierungs-Bibliothek zu Gumbinnen vorhandenen Bücher und Modelle : , : ,,,,,,,,,,,1,01
1076808670,L-2015-328382,Aa,DBSM/F/Klemm,Ga 3083 @ k,Ga 3083,1705,Dispvtatio Prima De Ornamentis Librorvm Apvd Veteres Vsitatis : , : ,,,,,,,,,,,1,01
1078159866,L-2015-332190,Aa,DBSM/F/Klemm,Ed 147,Ed 147,1744,"Code De La Librairie Et Imprimerie De Paris, Ou Conférence Du Réglement Arrêté Au Conseil D'État Du Roy, Le 28 Février 1723, Et rendu commun pour tout", : ,,,,,,,,,,,1,01
1079037225,L-2015-332224,Aa,DBSM/F/Klemm,Qg 133,Qg 133,1714,"Mandement de Monsieur Le Vicaire General De Monseigneur Francois de Mailly, Archeveque Duc de Reims, Premier Pair de France ... &c. : Pour la Publicat", : ,,,,,,,,,,,1,01
1079037470,L-2015-332220,Aa,DBSM/F/Klemm,Qg 134,Qg 134,1756,"Arrest De La Cour De Parlement, Qui condamne différens Livres intitulés, le premier: Analyse de Bayle; le second, la Christiade, ou le Paradis reconqu", : ,,,,,,,,,,,1,01
1081735546,L-1592-348638663,Ha,DBSM/F/Klemm,Cb 180,Cb 180,1592,Von Zier geschrifften baides Latinisch wie Teütsches : auch ander neben arten andeüttungen vff Cantzelleysche Handt vnd Current gericht, : ,,,,,,,,,,,1,01
1088589642,L-2016-319380,Aa,DBSM/F/Klemm,Oa 421,Oa 421,1746,"Es hat ein Hoch Edler, und Hoch Weiser Rath : nachdem derselbe vernommen, daß die neuere Zeit her die wenigste Buchhändler, Kunstverleger, auch Buchdr", : ,,,,,,,,,,,1,01
1094881376,L-1830-356953181,Abvz,DBSM/F/Klemm,"Ee 140, [6]","Ee 140, [6]",1830,"Verzeichniss der Verlagsbücher von Johann David Sauerländer, große Sandgasse, Lit. K. Nr. 25, in Frankfurt am Main : ", : ,,,,,,,,,,009030115,1,02
1104867249,L-1740-369318307,Aff,DBSM/F/Klemm,Da 21,Da 21,1740,Die @so nöthig als nützliche Buchdruckerkunst und Schriftgiesserey,1. : ,,,,1044992719,Qd,,,,,,1,02
1104868040,L-1740-369318366,Aff,DBSM/F/Klemm,Da 21,Da 21,1740,Die @so nöthig als nützliche Buchdruckerkunst und Schriftgiesserey,2. : ,,,,1044992719,Qd,,,,,,1,02
1104868075,L-1741-369318390,Aff,DBSM/F/Klemm,Da 21,Da 21,1741,Die @so nöthig als nützliche Buchdruckerkunst und Schriftgiesserey,3. : ,,,,1044992719,Qd,,,,,,1,02
1110794614,L-2016-315205,Aa,DBSM/F/Klemm,Qg 140,Qg 140,1690,Wohlgemeinte Erinnerung/ uber Die vielfältigen Tractätgen/ so einige Zeit her wider die Person des Königes von Franckreich und Jacobi II. divulgiret w, : ,,,,,,,,,,,1,01
1128754525,L-2017-311337,Af,DBSM/F/Klemm,Sb 590,Sb 590,1829,Systematische Darstellung der neuesten Fortschritte in den Gewerben und Manufacturen und des gegenwärtigen Zustandes derselben,Erster Band : ,,,,,,,,,,,1,02
1132626803,L-1764-406942439,Af,DBSM/F/Klemm,Cbb 13,Cbb 13,1764,"Manuel typographique utile aux gens de lettres, et à ceux qui exercent les différentes parties de l' art de l' imprimerie",1. : ,,,,,,,,,,,1,03
1132626811,L-1766-406942455,Af,DBSM/F/Klemm,Cbb 13,Cbb 13,1766,"Manuel typographique utile aux gens de lettres, et à ceux qui exercent les différentes parties de l' art de l' imprimerie",2. : ,,,,,,,,,,,1,03
1132627567,L-1786-406943184,Af,DBSM/F/Klemm,Sb 238,Sb 238,1786,Beyträge zur Geschichte der Erfindungen,1. : ,,,,,,,,,,,1,02
1132627575,L-1788-406943192,Af,DBSM/F/Klemm,Sb 238,Sb 238,1788,Beyträge zur Geschichte der Erfindungen,2. : ,,,,,,,,,,,1,03
1132627583,L-1792-406943214,Af,DBSM/F/Klemm,Sb 238,Sb 238,1792,Beyträge zur Geschichte der Erfindungen,3. : ,,,,,,,,,,,1,04
1132636396,L-1817-406952965,Af,DBSM/F/Klemm,Ta 31,Ta 31,1817,Geschichte der Künste und Wissenschaften,Bd. 2. : ,,,,,,,,,,,1,02
1132639379,L-1828-406956723,Aaf,DBSM/F/Klemm,Fb 129,Fb 129,1828,Art de fabriquer toutes sortes d' ouvrages en papier : pour l' instruction et l' amusement des jeunes gens des deux sexes, : ,,,,,,,,,,,1,02
1132640105,L-1824-406957460,Af,DBSM/F/Klemm,Dbb 30,Dbb 30,1824,Typographia,Vol. 1. : ,,,,,,,,,,,1,03
1132640113,L-1824-406957487,Af,DBSM/F/Klemm,Dbb 30,Dbb 30,1824,Typographia,Vol. 2. : ,,,,,,,,,,,1,03
1132645611,L-1764-706907272,Af,DBSM/F/Klemm,Fb 3,Fb 3,1764,Der @in aller heut zu Tag üblichen Arbeit wohl anweisende accurate Buchbinder und Futteralmacher,"[Bd. 2], Theil 3. : Welcher lehret, wie nicht nur ein Buch auf das netteste zu verfertigen, sondern auch wie solches seine gebührende Dauer erhält ...",,,,,,,,,,,1,02
113264562X,L-1753-706907280,Af,DBSM/F/Klemm,Fb 3,Fb 3,1753,Der @in aller heut zu Tag üblichen Arbeit wohl anweisende accurate Buchbinder und Futteralmacher,"[Bd. 2], Theil 4. : Wie nicht nur ein Buch auf das Netteste zu verfertigen ... wie alle Farben auf Leder und Pergament anzusetzen ...",,,,,,,,,,,1,02
1132650712,L-1766-406967717,Af,DBSM/F/Klemm,Ja 11,Ja 11,1766,Traité historique et pratique de la gravure en bois,1. : Partie historique,,,,,,,,,,,1,03
1132650720,L-1766-406967733,Af,DBSM/F/Klemm,Ja 11,Ja 11,1766,Traité historique et pratique de la gravure en bois,2. : Tous les principes de cet art,,,,,,,,,,,1,03
1132650739,L-1766-40696775X,Af,DBSM/F/Klemm,Ja 11,Ja 11,1766,Traité historique et pratique de la gravure en bois,3. : Supplément,,,,,,,,,,,1,03
1142026582,L-2017-311341,Af,DBSM/F/Klemm,Sb 590,Sb 590,1830,Systematische Darstellung der neuesten Fortschritte in den Gewerben und Manufacturen und des gegenwärtigen Zustandes derselben,Zweyter Band : ,,,,,,,,,,,1,02
1153364859,L-1829-437258122,Abvz,DBSM/F/Klemm,"Af 732, [1]","Af 732, [1]",1829,"Catalog Neuer Bücher welche ... herausgekommen, und für beigesetzte Presse, nebst vielen andern hier nicht aufgeführten ältern und neuen Werken aus al", : ,,,,,,,,,,009030115,1,02
1153367912,L-1829-437259234,Abvz,DBSM/F/Klemm,"Af 732, [1]","Af 732, [1]",1829,Der @Catalogen : , : ,,,,,,,,,,009030115,1,02
1166065464,L-2019-302276,Aa,DBSM/F/Klemm,Cb 732,Cb 732,1780,Methodische Anweisung zur Schönschreiberei : , : ,,,,,,,,"Beschreibung des Anbieters bei Verkauf: guter Zustand, Hlwd, Rückenvergoldung; Kurrent-, Kanzlei- und Zierschriften, attraktive maßvolle Federzüge, Doede 207 ... (nennt 23 Tafeln und einen zweiten Teil mit 18 Tafeln) [im Worldcat wird jedoch gleiche Seitenzahl wie für das vorliegende Exemplar angegeben]",,,1,02
1179218299,L-2019-302113,Aa,DBSM/F/Klemm,Cb 724,Cb 724,1818,"Collection de Soixante Sept Modèles d'Ecritures Allemande, Anglaise, Française, Russe Et Greque Moderne : Dédiée À Son Altesse Royale Le Prince August", : ,,,,,,,,,,,1,02
1188896733,L-2019-302303,Aa,DBSM/F/Klemm,(Großformate),Cb 733,1756,Nouveau livre d'écriture d'après les meilleures Exemples de Rossignol dedié A Monseigneur le Dauphin : , : ,,,,,,,,,,,1,02
1197557121,L-2019-323497,Aa,DBSM/F/Klemm,Cb 737,Cb 737,1793,Deutsche und Französiche Vorschriften : , : ,,,,,,,,,,,1,02
1198893060,L-2019-323517,Aa,DBSM/F/Klemm,Qg 159,Qg 159,1710,Censura Celebriorum Authorum Sive Tractatus In Qvo Varia Virorum Doctorum De Clarissimis cujusque Seculi Scriptoribus Judicia traduntur : , : ,,,,,,,,"Beschreibung im Auktionskatalog: Durchgehend gebräunt und etwas fleckig, Titelblatt mit unschöner Unterstreichung",,,1,02
1204212147,L-1736-661433994,Af,DBSM/F/Klemm,Ae 8 - 15.1736,Ae 8 - 15.1736,1736,"Der @durchlauchtigen Welt ... neu vermehrter und verbesserter Geschichts-, Geschlechts- und Wappen-Calender",15.1736 : ,,,,,,,,,,009030115,1,02
1204212570,L-1725-661434265,Af,DBSM/F/Klemm,Ae 8 - 1725,Ae 8 - 1725,1725,"Der @durchlauchtigen Welt ... neu vermehrter und verbesserter Geschichts-, Geschlechts- und Wappen-Calender",1725 : ,,,,,,g,,"Verdacht auf NS-Raubgut, Benutzung nur auf Anfrage",,009030115,1,02
1205028994,L-2020-302130,Aa,DBSM/F/Klemm,(Großformate),Cb 747,1698,L' @art d'écrire : , : ,,,,,,,,,,,1,02
1205034501,L-2020-302131,Aa,DBSM/F/Klemm,Cb 748 ; Großformate,Cb 748,1794,"Nova Arte De Escrever : Offerecida Ao Principe Nosso Senhor, Para Instrucçaõ Da Mocidade", : ,,,,,,,,,,,1,02
1205036865,L-2020-302132,Aa,DBSM/F/Klemm,Cb 749,Cb 749,1723,"A @New Book of Cyphers, Containing in general all Names Interwoven, & revers'd, by Alphabet : Being very pleasent for Gentlemen, and Ladys, and useful", : ,,,,,,,,,,,1,02
1205037268,L-2020-302133,Aa,DBSM/F/Klemm,Caa 564,Caa 564,1758,"Paleografía Espanõla, : que contiene todos los modos conocidos, que ha habido de escribir en España, desde su principio, y fundacion, hasta el present", : ,,,,,,,,,,,1,02
1207348325,L-2020-302161,Aa,DBSM/F/Klemm,(ESK MaF),Gbb 2296,1706,Dispvtatio Altera De Ornamentis Librorvm Apvd Veteres Vsitatis : , : ,,,,,,,,Beschreibung des Verkäufers: mit einer Kupfertafel. Tafel beschnitten mit leichtem Bildverlust. Br. der Zeit mit schönem Marmorpapier,,,1,02
1207352861,L-1740-667716599,Aa,DBSM/F/Klemm,Da 1174 (15. angebundenes Werk),Da 1174 (15. angebundenes Werk),1740,Als Anno MDCCXL Die Edle Buchdrucker-Kunst Ihr dreyhundertjähriges und ... Die Königl. Preußis. Hof- und Academisch-Reußnerische Buchdruckerey Ihr hun, : ,,,,1137643285,Qd,,,,,,1,02
1207353396,L-1740-667716963,Aa,DBSM/F/Klemm,Da 1174 (23. angebundenes Werk),Da 1174 (23. angebundenes Werk),1740,"Als bey solenner Jubel-Feyer ... Die Wohl-Ehrenveste und Kunsterfahrne Herrn George Wilhelm Pouillard, Johann Gottfried Rosenberg, Michael Stoltz und ", : ,,,,1137643285,Qd,,,,,,1,02
1207353817,L-1740-667717250,Aa,DBSM/F/Klemm,Da 1174 (21. angebundenes Werk),Da 1174 (21. angebundenes Werk),1740,"Als der Hochedelgebohrne und hochbenamte Herr Johann Friederich Reußner ... nicht nur das allgemeine Jubiläum der edlen Buchdruckerkunst, sondern auch", : ,,,,1137643285,Qd,,,,,,1,02
1207354082,L-1740-667717412,Aa,DBSM/F/Klemm,Da 1174 (10. angebundenes Werk),Da 1174 (10. angebundenes Werk),1740,"Bey dem dritten hundertjährigen allgemeinen und besonders auch dem hundertjährigen Reußnerischen Freuden-Feste der erfundenen ... Buchdrucker-Kunst, w", : ,,,,1137643285,Qd,,,,,,1,02
1207354228,L-1740-667717455,Aa,DBSM/F/Klemm,Da 1174 (9. angebundenes Werk),Da 1174 (9. angebundenes Werk),1740,"Bey dem Hundertjährigen Erinnerungs-Feste der belobten Buchdruckerey, welches das ... Reußnerische Geschlecht ... begehet hat dem edlen Stamme desselb", : ,,,,1137643285,Qd,,,,,,1,02
1207354341,L-1740-66771748X,Aa,DBSM/F/Klemm,Da 1174 (7. angebundenes Werk),Da 1174 (7. angebundenes Werk),1740,"Bey dem Jubel-Feste, welches der erfundenen Buchdruckerkunst sowohl als den seit hundert Jahren allhier fortgesetzten Reußnerischen Schriften ... beze", : ,,,,1137643285,Qd,,,,,,1,02
1207354465,L-1740-667717501,Aa,DBSM/F/Klemm,Da 1174 (11. angebundenes Werk),Da 1174 (11. angebundenes Werk),1740,"Bey dem Jubelfeste der erfundenen Buchdruckerkunst, so wohl als auch ... der Hof- und Academisch-Reußnerischen Buchdruckerey bezeugten ihre Mitfreude ", : ,,,,1137643285,Qd,,,,,,1,02
1207354597,L-1740-667717552,Aa,DBSM/F/Klemm,Da 1174 (6. angebundenes Werk),Da 1174 (6. angebundenes Werk),1740,Bey der A. 1740 einfallenden und auch Preußisch-Reußnerschen der ... Buchdruckerkunst respective dreyhundert- und einhundertjährigen Jubel-Feyer beoba, : ,,,,1137643285,Qd,,,,,,1,02
