idn,akz,bbg,standort,signatur_g,signatur_a,jahr,titel,stuecktitel,f4243,f4256,f4241,f4105_9,f4105_g,ausleihcode,sig_komm,f4801_a,f4801_k,bibliothek,einrichtung,exemplar
1002504759,L-1768-177488271,Afl,DBSM/F/Bö,Bö B I 165/4°,Bö B I 165/4°,1768,"Neues Lehrgebäude der Diplomatik, welches in Frankreich von einigen Benedictinern von der Congregation des heil[igen] Mauri ausgefertiget worden",T. 6 : ,,,,,,,,,,,1,02
1002504791,L-1769-17748831X,Afl,DBSM/F/Bö,Bö B I 165/4°,Bö B I 165/4°,1769,"Neues Lehrgebäude der Diplomatik, welches in Frankreich von einigen Benedictinern von der Congregation des heil[igen] Mauri ausgefertiget worden",T. 7 : ,,,,,,,,,,,1,02
1002504848,L-1769-177488360,Afl,DBSM/F/Bö,Bö B I 165/4°,Bö B I 165/4°,1769,"Neues Lehrgebäude der Diplomatik, welches in Frankreich von einigen Benedictinern von der Congregation des heil[igen] Mauri ausgefertiget worden",T. 8 : ,,,,,,,,,,,1,02
1002504880,L-1769-177488409,Afl,DBSM/F/Bö,Bö B I 165/4°,Bö B I 165/4°,1769,"Neues Lehrgebäude der Diplomatik, welches in Frankreich von einigen Benedictinern von der Congregation des heil[igen] Mauri ausgefertiget worden",T. 9 : ,,,,,,,,,,,1,02
1002507456,L-1671-177491221,Aal,DBSM/F/Bö,Bö B I 494,Bö B I 494,1671,Nouvel ABC : , : ,,,,,,,,,,,1,02
1002508118,L-1780-177491892,Aal,DBSM/F/Bö,Bö B I 167,Bö B I 167,1780,"La @Diplomatica o sia lʹarte di conoscere lʹétà, ed autenticità deʹ codici latini, e italiani : ", : ,,,,,,,,,,,1,02
1002508630,L-1706-177492449,Afl,DBSM/F/Bö,Bö G II 903,Bö G II 903,1706,"Bibliotheca Triglandiana sive catalogus elegantissimus rarissimorum in omni studiorum genere & lingua librorum, inter quos excellunt theologi, philolo",(1.) : ,,,,,,,,,,,1,02
1002508657,L-1706-177492473,Afl,DBSM/F/Bö,Bö G II 903,Bö G II 903,1706,"Bibliotheca Triglandiana sive catalogus elegantissimus rarissimorum in omni studiorum genere & lingua librorum, inter quos excellunt theologi, philolo",2 : ,,,,,,,,,,,1,02
1002508681,L-1706-177492503,Afl,DBSM/F/Bö,Bö G II 903,Bö G II 903,1706,"Bibliotheca Triglandiana sive catalogus elegantissimus rarissimorum in omni studiorum genere & lingua librorum, inter quos excellunt theologi, philolo",[3.] : ,,,,,,,,,,,1,02
1002509017,L-1668-177492856,Aal,DBSM/F/Bö,Bö D VI 176,Bö D VI 176,1668,Dissertatiuncula de ineptis librorum titulis : qua plurim venerabile inspectorum colegium virosque magnos ac doctos omnes ad benevole audiendum quinqu, : ,,,,,,,,,,,1,02
100251083X,L-1606-177494786,Aal,DBSM/F/Bö,Bö B I 558,Bö B I 558,1606,Clavis generalis triplex in libros steganographicos : , : ,,,,,,,,,,,1,02
1002511003,L-1606-177494956,Aal,DBSM/F/Bö,Bö B I 557,Bö B I 557,1606,Clavis generalis triplex in libros steganographicos Iohannis Trithemii : , : ,,,,,,,,,,,1,02
1002511232,L-1606-177495219,Aal,DBSM/F/Bö,Bö B I 557,Bö B I 557,1606,Clavis steganographiae Ioannis Trithemii : , : ,,,,,,,,,,,1,02
1002511372,L-1621-177495367,Aal,DBSM/F/Bö,Bö B I 558,Bö B I 558,1621,Clavis steganographiae Ioannis Trithemii : , : ,,,,,,,,,,,1,02
1002511917,L-1550-177495898,Aal,DBSM/F/Bö,Bö B I 555,Bö B I 555,1550,"Polygraphiae libri 6 Ioannis Trithemii : access. clavis polygraphiae liber unus, eodem authore ; add. sunt etiam aliguot locorum explicationes, ...", : ,,,,,,,,,,,1,02
100251214X,L-1571-177496126,Aal,DBSM/F/Bö,Bö B I 556,Bö B I 556,1571,"Polygraphiae libri 6 Ioannis Trithemii : access. clavis polygraphiae liber unus, eodem authore ; add. sunt etiam aliquot locorum explicationes ...", : ,,,,,,,,,,,1,02
100251245X,L-1606-177496444,Aal,DBSM/F/Bö,Bö B I 557,Bö B I 557,1606,Steganographia : hoc est ; ars per occultam scripturam animi sui voluntatem absentibus aperiendi certa, : ,,,,,,,,,,,1,02
1002512735,L-1621-177496738,Aal,DBSM/F/Bö,Bö B I 558,Bö B I 558,1621,Steganographia : hoc est ; ars per occultam scripturam animi sui voluntatem absentibus aperiendi certa, : ,,,,,,,,,,,1,02
100251309X,L-1721-177497106,Aal,DBSM/F/Bö,Bö B I 559,Bö B I 559,1721,"Johannis Trithemii Steganographia quae hucusque a nemine intellecta, sed passim ut supposititia, perniciosa, magica et necromantica, rejecta, elusa da", : ,,,,,,,,,,,1,02
1002527791,L-1640-177544597,Aal,DBSM/F/Bö,Bö B III 909,Bö B III 909,1640,Andreas Tschernings Lob der Buchdruckerey : [Widmg:] Viro ... Augusto Buchnero poetices & eloquentiae in Academia Wittebergensi Professori publico ..., : ,,,,,,,,,,,1,02
1002529557,L-1724-177546433,Aal,DBSM/F/Bö,Bö B III 530,Bö B III 530,1724,Neu-verbessertes auf der löbl. Kunst-Buchdrukkerey nützlich zu gebrauchendes Format-Buch worinn nicht allein alle und jede bißhero übliche Formaten .., : ,,,,,,,,Schenkg Kirchhoff,,,1,02
1002548179,L-1823-177565446,Aal,DBSM/F/Bö,Bö C IV 156,Bö C IV 156,1823,"Typographia : of betoog, dat de boekdrukkunst eene uitvinding der Duitschers is ; uitgegeven, bij gelegenheid van de viering van het vierde eeuwfeest ", : ,,,,,,,,Stiftg Kirchhoff,,,1,02
100256977X,L-1729-177604077,Afl,DBSM/F/Bö,Bö G II 880,Bö G II 880,1729,"Bibliotheca Uffenbachiana universalis sive catalogus librorum tam typis quam manu exaratorum, quos ...",1 : ,,,,,,,,,,,1,02
1002569877,L-1730-177604166,Afl,DBSM/F/Bö,Bö G II 880,Bö G II 880,1730,"Bibliotheca Uffenbachiana universalis sive catalogus librorum tam typis quam manu exaratorum, quos ...",2. : ... historicos ac caeteros ... scriptores ...,,,,,,,,,,,1,02
1002570085,L-1730-177604395,Afl,DBSM/F/Bö,Bö G II 880,Bö G II 880,1730,"Bibliotheca Uffenbachiana universalis sive catalogus librorum tam typis quam manu exaratorum, quos ...",3. : ... integrum m[anu]s[crip]torum tam vet[erum] quae recent[i]orum adparatum,,,,,,,,,,,1,02
1002570131,L-1731-177604441,Afl,DBSM/F/Bö,Bö G II 880,Bö G II 880,1731,"Bibliotheca Uffenbachiana universalis sive catalogus librorum tam typis quam manu exaratorum, quos ...","4. : ... libros collatos ac manu cl[arissimorum] virorum illustratos, ...",,,,,,,,,,,1,02
1002571642,L-1535-177605987,Aal,DBSM/F/Bö,Bö B III 152,Bö B III 152,1535,"Thesavro De Scrit=||tori|| : opera artificiosa laquale con grandissima arte, si per pratica|| come per geometria insegna a Scruere diuerse sorte litte", : ,,,,,,,,Tit . u. Bl. A2 m. etwas Textverlust,,,1,02
1002598419,L-1729-177633921,Afl,DBSM/F/Bö,Bö G II 917,Bö G II 917,1729,"Bibliotheca Uilenbroukiana, sive catalogus librorum quos collegit Gosuinus Uilenbroek, in tres partes divisus",1. : Libri in folio,,,,,,,,,,,1,02
1002598443,L-1729-177633948,Afl,DBSM/F/Bö,Bö G II 917,Bö G II 917,1729,"Bibliotheca Uilenbroukiana, sive catalogus librorum quos collegit Gosuinus Uilenbroek, in tres partes divisus",2. : Libri in quarto,,,,,,,,,,,1,02
1002598591,L-1729-177634081,Afl,DBSM/F/Bö,Bö G II 917,Bö G II 917,1729,"Bibliotheca Uilenbroukiana, sive catalogus librorum quos collegit Gosuinus Uilenbroek, in tres partes divisus",3. : Libri in octavo et minori forma,,,,,,,,,,,1,02
1002599202,L-1795-177634693,Aal,DBSM/F/Bö,Bö C V 66,Bö C V 66,1795,Neue Beyträge zur alten Geschichte der Buchdruckerkunst in Böhmen : mit e. vollst. Uibersicht aller dazu gehörigen Daten aus d. funfzehnten Jahrhunder, : ,,,,,,,,Mit rotem Besitzerstempel auf d. Tit.: Z. Hankowych,,,1,02
1002602289,L-1779-177637919,Aal,DBSM/F/Bö,Bö B III 939,Bö B III 939,1779,"Sechs Figuren für die Liebhaber der schönen Künste, in Holz geschnitten v. Johann Friedrich Gottlieb Unger, d. jüngern, Formschneider zu Berlin u. mit", : ,,,,,,,,,,,1,02
1002602289,L-1779-177637951,Aal,DBSM/F/Bö,Bö C V 69,Bö C V 69,1779,"Sechs Figuren für die Liebhaber der schönen Künste, in Holz geschnitten v. Johann Friedrich Gottlieb Unger, d. jüngern, Formschneider zu Berlin u. mit", : ,,,,,,,,,,,1,03
1002602807,L-1793-177638559,Aal,DBSM/F/Bö,Bö B III 312,Bö B III 312,1793,Probe einer neuen Art Deutscher Lettern : , : ,,,,,,,,,,,1,02
1002607671,L-1733-17764415X,Aal,DBSM/F/Bö,Bö H 29,Bö H 29,1733,"Casus inauditus Unruhianus [Sigismund v. Unruh], sub nomine Titii, in illustrissima ac per totum terrarum orbem celeberrima Sorbonna Parisiensi decisu", : ,,,,,,,,[Hs. Kopie]; [Vorbesitzer-Eintr.:] Friedr. Erdmann August Heydenreichs. Merseburgensis s. s. theol. cultor 1746,,,1,02
1002612187,L-1794-177717475,Aal,DBSM/F/Bö,Bö B III 311,Bö B III 311,1794,"Schriftproben der Didotschen und gewöhnlichen Lettern, welche in der Ungerschen Schriftgießerei in Berlin für nebenstehen de Preise zu haben sind : ", : ,,,,,,,,,,,1,02
1002612640,L-1791-177718064,Aal,DBSM/F/Bö,Bö B III 963,Bö B III 963,1791,"Vorschlag, wie Landkarten auf eine sehr wohlfeile Art können gemeinnütziger gemacht werden : mit e. Versuche, dies durch die Holzschneidekunst zu bewi", : ,,,,,,,,,,,1,02
1002613108,L-1731-177718544,Aal,DBSM/F/Bö,Bö B II 8,Bö B II 8,1731,De ʹārōṯ : Hoc est de Papyro fructice, : ,,,,,,,,,,,1,02
1002656079,L-1756-177810742,Aal,DBSM/F/Bö,Bö H 62,Bö H 62,1756,Handschriftlicher Miscellaneenband : vorwiegend im Duktus d. 18. Jh., : ,,,,,,,,,,,1,02
1002657369,L-1774-177811986,Afl,DBSM/F/Bö,Bö B I 168,Bö B I 168,1774,"Dictionnaire raisonné de diplomatique, contenant les règles principales et essentielles pour servir à déchiffrer les anciens titres, diplomes et monum",1 : ,,,,,,,,,,,1,02
1002657431,L-1774-177812079,Afl,DBSM/F/Bö,Bö B I 168,Bö B I 168,1774,"Dictionnaire raisonné de diplomatique, contenant les règles principales et essentielles pour servir à déchiffrer les anciens titres, diplomes et monum",2 : ,,,,,,,,,,,1,02
1002661714,L-1672-177815825,Aal,DBSM/F/Bö,Bö B I 504,Bö B I 504,1672,Exemplaer boeck : Inhoudende de noodtwendichste Schriften voor de Jeucht seer dienstich, : ,,,,,,,,"Vorbes. Eintrg: Josua van Heel, 1795. - Auf d. 3. vord. Vorsatz hs. Widmg d. Schreiblehrers d. Lateinschule zu Hertzogenbosch, A. Werner, für d. Schüler Hermanus Ackersdyck, 2.5.1678. - Pergmtbd d. Zt m. Superexlibris auf beid. Deckeln",,,1,02
1002664330,L-1826-177818263,Aal,DBSM/F/Bö,Bö C IV 373,Bö C IV 373,1826,Bibliographische und biographische Analekten zu der Litteratur der alten griechischen und lateinischen Schriftsteller : , : ,,,,,,,,Schenkung Kirchhoff 1875,,,1,02
1002664683,L-1812-177818603,Aal,DBSM/F/Bö,Bö C V 743,Bö C V 743,1812,Miscellaneen literarischen und historischen Inhalts : , : ,,,,,,,,,,,1,02
1002686334,L-1785-177840404,Afl,DBSM/F/Bö,Bö C V 152,Bö C V 152,1785,"Bibliotheca Augustana, complectens notitias varias de vita et scriptis eruditorum, quos Augusta Vindelica orbi litterato vel dedit vel aluit",1 : ,,,,,,,,,,,1,02
1002686393,L-1786-17784048X,Afl,DBSM/F/Bö,Bö C V 152,Bö C V 152,1786,"Bibliotheca Augustana, complectens notitias varias de vita et scriptis eruditorum, quos Augusta Vindelica orbi litterato vel dedit vel aluit",2 : ,,,,,,,,,,,1,02
1002686458,L-1787-177840528,Afl,DBSM/F/Bö,Bö C V 152,Bö C V 152,1787,"Bibliotheca Augustana, complectens notitias varias de vita et scriptis eruditorum, quos Augusta Vindelica orbi litterato vel dedit vel aluit",3 : ,,,,,,,,,,,1,02
1002686474,L-1788-177840560,Afl,DBSM/F/Bö,Bö C V 152,Bö C V 152,1788,"Bibliotheca Augustana, complectens notitias varias de vita et scriptis eruditorum, quos Augusta Vindelica orbi litterato vel dedit vel aluit",4 : ,,,,,,,,,,,1,02
1002686733,L-1778-177840803,Aal,DBSM/F/Bö,Bö C V 153,Bö C V 153,1778,Diatribe de origine et incrementis artis typographicae in urbe Augusta Vindelica : , : ,,,,,,,,,,,1,02
1002689872,L-1621-17784387X,AFl,DBSM/F/Bö,Bö B I 499/4°,Bö B I 499/4°,1621,"Thresor Literaire, contenant Plusieurs diverses Escritures, les plus usitées és Escoles Francoyses des Provinces unies du Pays-bas : Escrit ...", : ,,,,,,,,,,,1,02
1002695724,L-1780-177849908,Aal,DBSM/F/Boe,Bö H 48,Bö H 48,1780,"[Briefe geschäftlichen und vertraulichen Inhalts von Hofkammerrat Molitor in Mainz und Aschaffenburg an Karl, Rektor d. Hallischen Waisenhauses in Fra", : ,,,,,,,,,,,1,02
1002700639,L-1813-177855126,Aal,DBSM/F/Bö,Bö B II 128,Bö B II 128,1813,"Rapport de la séance extraordinaire, du 12 juin 1813 à lʹacadémie des sciences, arts et belles-lettres, de Dijon : ", : ,,,,,,,,,,,1,02
1002761905,L-1526-177934719,Aal,DBSM/F/Bö,Bö B III 153,Bö B III 153,1526,[Luminario] : , : ,,,,,,,,"Es fehlen: Bl. 33 - 48, 53, 61 - 64; Bl. 49 u. 52 mit Textverlust, ausgebessert",,,1,02
1002763177,L-1795-177935952,Aal,DBSM/F/Bö,Bö E IV 1559/4°,Bö E IV 1559/4°,1795,"Der @Verkauf neugedruckter Blätter, wessen Inhalts sie immer seyn mögen, ist außer öffentlichen Gewölbern unter strenger Strafe verbothen : ", : ,,,,,,,,,,,1,02
1002785790,L-1761-178164496,Aal,DBSM/F/Bö,Bö E IV 1122/4°,Bö E IV 1122/4°,1761,Verordnung über das Buecher-Wesen : , : ,,,,,,,,,,,1,02
1002787114,L-1818-178165719,Aal,DBSM/F/Bö,Bö E IV 1101,Bö E IV 1101,1818,Verordnung gegen : Preß-Mißbräuche, : ,,,,,,,,,,,1,02
1002796474,L-1817-178174645,Aal,DBSM/F/Bö,Bö E IV 1103,Bö E IV 1103,1817,Würtembergische Verordnung vom 30. Januar 1817 : Nebst einigen durch dieselbe veranlaßten Betrachtungen über Freiheit der Presse und Censur, : ,,,,,,,,,,,1,02
1002796865,L-1819-178175005,Aal,DBSM/F/Bö,Bö E IV 996,Bö E IV 996,1819,"Verordnung, wie die Zensur der Druckschriften nach dem Beschluß des deutschen Bundes vom 20. Sept. d. J. auf fünf Jahre einzurichten ist : Vom 18. Okt", : ,,,,,,,,,,,1,02
1002797225,L-1587-178175307,Aal,DBSM/F/Bö,Bö B I 505,Bö B I 505,1587,Il @primo Libro delli essempi : , : ,,,,,,,,,,,1,02
1002797845,L-1782-178175838,Aal,DBSM/F/Bö,(HA/L4.1 Archiv),Bö D VII 349,1782,Verzeichniß derer Herren Buchhändler so die Leipziger Messen besuchen oder deren Verlag hier zu bekommen ist : Leipziger Ostermesse 1782, : ,,,,,,,,[Mit hs. Ergänzungen],,,1,02
100279806X,L-1741-178176079,Aal,DBSM/F/Bö,(HA/L4.1 Archiv),Bö C VIII 28,1741,"Verzeichniß der meistlebenden Herren Buchhändler, welche die Leipziger und Franckfurther Messen insgemein zu besuchen pflegen : ", : ,,,,,,,,Schenkg Kirchhoff,,,1,02
100279840X,L-1768-178176370,Aal,DBSM/F/Bö,Bö H 42,Bö H 42,1768,"Verzeichnis der die Messe zu Leipzig besuchenden fremden und der Leipziger Buchhandlungen mit Angabe ihrer Geschäftslocale, nach dem Alphabet ihrer Ge", : ,,,,,,,,"[Druck Kriegseinwirkgn Textverlust, restauriert]",,,1,02
1002798884,L-1827-17817677X,Aal,DBSM/F/Bö,(HA/L4.1 Archiv),Bö C VIII 32,1827,"Verzeichniss derjenigen Buch-, Kunst- und Musikalien-Handlungen, welche in Leipzig, Berlin, Frankfurt a.M., Nürnberg u. Wien Commissionairs haben : 18", : ,,,,,,,,,,,1,02
1002801672,L-1782-178179647,Aal,DBSM/F/Bö,Bö C V 100,Bö C V 100,1782,"Freymüthiger Versuch über den Buchhandel, vorzüglich in Hinsicht auf die kaiserlichen Erblande : ", : ,,,,,,,,Exlibris v. Gustav Parthey,,,1,02
1002801923,L-9999-178179922,Aal,DBSM/F/Bö,Bö C V 570,Bö C V 570,1790,Versuch über die Geschichte der Erfindung der Buchdruckerkunst zu Mainz : , : ,,,,,,,,,,,1,02
1002802873,L-1776-178180947,Aal,DBSM/F/Bö,Bö E III 1391/4°,Bö E III 1391/4°,1776,"Verzeichniss derer Chürfürstl. Sächssl. gnädigst privilegierten, sowohl nach dem gnädigsten Regulativ bey der Churfürstl. Sächssl. Bücher-Commission z", : ,,,,,,,,,,,1,02
1002804191,L-1828-17818232X,Aal,DBSM/F/Bö,Bö D VII 729,Bö D VII 729,1828,"Verzeichniß einer Büchersammlung, naturgeschichtlichen, physikalischen, mathematischen, architektonischen etc. : inhalts, worunter sich viele seltene ", : ,,,,,,,,,,,1,02
1002804825,L-1816-178182966,Aal,DBSM/F/Bö,Bö E IV 480,Bö E IV 480,1816,Verträgt sich Preßfreiheit mit irgend einer Beschränkung - und ist letztere zur Erhaltung der Ordnung nothwendig? : , : ,,,,,,,,Schenkung Kirchhoff 1875,,,1,02
1002834090,L-1748-178236802,Aal,DBSM/F/Bö,Bö E III 1288/4°,Bö E III 1288/4°,1748,"Verzeichniß derjenigen Kayserlich-allergnädigsten Privilegiorum Impressoriorum, welche in den Jahren 1747. und 1748. durch Die Kayserlich-Löbliche Büc", : ,,,,,,,,,,,1,02
1002835860,L-1820-178238600,Aal,DBSM/F/Bö,Bö D VII 730,Bö D VII 730,1820,"Verzeichniss einer Sammlung von Büchern, Manuscripten, Oel-, Wasser- und Glas-Gemälden, Zeichnungen, Kupferstichen und Holzschnitten, Kupferwerken, ge", : ,,,,,,,,,,,1,02
1002858550,L-1523-178261874,Aal,DBSM/F/Bö,Bö B I 511,Bö B I 511,1523,Il @modo temperare le|| Penne|| con le uarie Sorti de littere|| ordinato : , : ,,,,,,,,,,,1,02
1002859336,L-1522-178262609,Aal,DBSM/F/Bö,Bö B I 508,Bö B I 508,1522,"La @Operi||na|| di Ludouico Vicentino, da|| imparareʹ di|| scriue=||reʹ : ", : ,,,,,,,,"Handeinbd. in rot. Maroquin écrasé, sign. v. franz. Meisterfirma Chambolle-Duru (1861-1915)",,,1,02
1002859336,L-1522-178397555,Aal,DBSM/F/Bö,Bö B I 509,Bö B I 509,1522,"La @Operi||na|| di Ludouico Vicentino, da|| imparareʹ di|| scriue=||reʹ : ", : ,,,,,,,,Restauriertes Ex.,,,1,03
1002859336,L-1522-178397849,Aal,DBSM/F/Bö,Bö B I 510,Bö B I 510,1522,"La @Operi||na|| di Ludouico Vicentino, da|| imparareʹ di|| scriue=||reʹ : ", : ,,,,,,,,Restaur. a. ob. Rand. aber kein Text verdeckt,,,1,04
1002891205,L-1525-178399337,Aal,DBSM/F/Bö,Bö B I 512,Bö B I 512,1525,"La @Operi||na|| di Ludouico Vicentino, da|| imparare di|| scriue=||re|| littera Can=||cellares=||cha||. Con molte altre noue littere agiunte, et una b", : ,,,,,,,,,,,1,02
1002894832,L-1755-178402966,Aal,DBSM/F/Bö,Bö B I 514,Bö B I 514,1755,"Der|| @Cantzleymäßige|| und|| Geographische|| Schreibe-Schüler|| so wohl in|| Städten als auf dem Lande,|| gefertiget und herausgegeben|| : ", : ,,,,,,,,,,,1,02
1002896045,L-1823-178404209,Aal,DBSM/F/Bö,Bö C V 873,Bö C V 873,1823,"De @Viering van het vierde eeuwfest der boekdrukkunst te Haarlem, den 10 en 11 Julij 1823 : ", : ,,,,,,,,,,,1,02
1002899761,L-1664-178408093,Aal,DBSM/F/Bö,Bö B III 531,Bö B III 531,1664,Format-Büchlein|| oder vorgestellte Nachrichtungs-Figuren|| wie man auff der löblichen Kunst Buchdruckerey in allen groß- und kleinen Formaten die Col, : ,,,,,,,,Schenkg Kirchhoff,,,1,02
1002900255,L-1679-178408603,Aal,DBSM/F/Bö,Bö B III 532,Bö B III 532,1679,Neu-auffgesetztes Format-Büchlein|| worinnen alle Figuren abgefasset|| wie man die Columnen recht ordentlich abschiessen und stellen soll|| so wohl in, : ,,,,,,,,,,,1,02
1002900603,L-1761-178408948,Aal,DBSM/F/Bö,Bö C I 50,Bö C I 50,1761,Histoire critique de Nicolas Flamel et de Pernelle sa femme : recueillie dʹactes anciens qui justifient lʹorigine et la médiocrité de leur fortune con, : ,,,,,,,,Schenkg Kirchhoff,,,1,02
1002908655,L-1587-17841719X,Aal,DBSM/F/Bö,Bö B I 561,Bö B I 561,1587,"Traicté des chiffres, ou sécrètes manières dʹescrire : ", : ,,,,,,,,,,,1,02
1002911303,L-1823-178419613,Aal,DBSM/F/Bö,Bö B III 417a,Bö B III 417a,1823,Lʹ @Art du typographie : , : ,,,,,,,,,,,1,02
100291633X,L-1767-178424676,Aal,DBSM/F/Bö,Bö C IV 253/4°,Bö C IV 253/4°,1767,"Lyst der boeken, in de Nederlanden gedrukt voorʹt jaar 1500 : ", : ,,,,,,,,,,,1,02
1002917867,L-1981-178426288,Aal,DBSM/F/Bö,Bö G II 4,Bö G II 4,1681,Pauli Vindingii ad virum amplissimum Johannem Deckherrum Epistola de scriptis nonnullis adespotis : , : ,,,,,,,,,,,1,02
1002919908,L-1730-178428604,Aal,DBSM/F/Bö,Bö C IV 439/4°,Bö C IV 439/4°,1730,Georgii Andreae Vinholdi Programma de quibusdam notis et insignibus bibliopolarum et typographorum : , : ,,,,,,,,,,,1,02
1002925940,L-1728-178435546,Aal,DBSM/F/Bö,Bö G II 920,Bö G II 920,1728,"Catalogus Bibliothecae Vockerodtianae, in 5 partes theologicam, iuridicam, medicam, philosophicam et historico-philologicam distributae : ", : ,,,,,,,,"Ppbd m. zeitgenöss. süddt. Buntpapierbezug; Vorbes. Eintr. v. W. F. H. Reinwald, Kauf a.d. Slg d. Andreas Fabricius, Rektors zu Nordhausen",,,1,02
1002930731,L-1780-17844104X,Aal,DBSM/F/Bö,Bö B III 318,Bö B III 318,1780,"Abdruck sämmtlicher deutsch, lateinisch, französisch, italienisch, griechisch- und hebräischen dann algebraischen Schriften, so in der Kurfürstl[ichen", : ,,,,,,,,in zeitgenöss. Marmorpapierumschlg,,,1,02
100295164X,L-1732-17849352X,Aal,DBSM/F/Bö,Bö F III 806,Bö F III 806,1732,"Johannis Vogt Catalogus historico-criticus librorum rariorum, sive ad scripta huius argumenti spicilegium, index et accessiones : ", : ,,,,,,,,,,,1,02
1002952395,L-1747-178494240,Aal,DBSM/F/Bö,Bö F III 807,Bö F III 807,1747,"Johannis Vogt Catalogus historico-criticus librorum rariorum, jam curis tertiis recognitus et copiosa accessione ex symbolis et collatione bibliophilo", : ,,,,,,,,ohne angeb. Werk,,,1,02
1002952395,L-1747-178494259,Aal,DBSM/F/Bö,Bö F III 807a,Bö F III 807a,1747,"Johannis Vogt Catalogus historico-criticus librorum rariorum, jam curis tertiis recognitus et copiosa accessione ex symbolis et collatione bibliophilo", : ,,,,,,,,ohne angeb. Werk,,,1,03
1002952395,L-1747-17849450X,Aal,DBSM/F/Bö,Bö F III 807b,Bö F III 807b,1747,"Johannis Vogt Catalogus historico-criticus librorum rariorum, jam curis tertiis recognitus et copiosa accessione ex symbolis et collatione bibliophilo", : ,,,,,,,,,,,1,04
1002953049,L-1753-178494917,Aal,DBSM/F/Bö,Bö F III 808,Bö F III 808,1753,"Johannis Vogt Catalogus historico-criticus librorum rariorum, jam curis quartis recognitus et copiosa accessione ex symbolis et collatione bibliophilo", : ,,,,,,,,,,,1,02
1002953200,L-1793-178495085,Aal,DBSM/F/Bö,Bö F III 809,Bö F III 809,1793,"Johannis Vogt Catalogus historico-criticus librorum rariorum, post curas tertias et quartas denuo recognitus, pluribus locis emendatus et copiosiori l", : ,,,,,,,,[Mit hs. Erg.],,,1,02
1002953529,L-1720-178495344,Aal,DBSM/F/Bö,Bö F III 807b,Bö F III 807b,1720,"Johannis Vogt Historia litteraria Constantini Magni, plus centum & qvinqvaginta rerum Constantiniarum scriptores sistens : ", : ,,,,,,,,,,,1,02
1002954630,L-1822-178496383,Aal,DBSM/F/Bö,Bö E II 139/4°,Bö E II 139/4°,1822,"Disciplinar-Gesetze der Voigtschen Buchdruckerey in Ilmenau : [Ilmenau, am Stiftungstage der Offizin, den 5. July 1822]", : ,,,,,,,,,,,1,02
100298758X,L-1823-178546259,Aal,DBSM/F/Bö,Bö C V 874,Bö C V 874,1823,"XII [twaaf] Volks-Liedekens op bekende wijzen, ter vervrolijking van Lourens Jansz : Kosters vierde eeuw-feest ; door Democriet", : ,,,,,,,,Schenkg Kirchhoff 1875; im Orig. Broschurumschlag,,,1,02
100299165X,L-1695-178550612,Aal,DBSM/F/Bö,Bö B I 516,Bö B I 516,1695,Nouvel ABC : , : ,,,,,,,,"Vorgebund.: orig. Pergamentumschlg aus alt., etwa gleichzeit. Hs. m. Thijssens Namenseintrag; auf d. Tit.: Vorbesitz. Eintrag: Meester Jacobus Thijssens hoort dit boc Anno 1698 den 16d c. bris",,,1,02
1003011381,L-1750-178571296,Aal,DBSM/F/Bö,Bö C V 815,Bö C V 815,1750,Les @Mensonges officieux : , : ,,,,,,,,,,,1,02
1003012477,L-1788-178572497,Aal,DBSM/F/Bö,Bö E III 1389/4°,Bö E III 1389/4°,1788,Vorstellung um Abänderung des Gesetzes betreffend Schutzes der Photographieen gegen unbefugte Nachbildung vom 10. Januar 1876 : an den Hohen Bundesrat, : ,,,,,,,,,,,1,02
1003041191,L-1765-178667544,Aal,DBSM/F/Bö,Bö H 157,Bö H 157,1765,Nachrichten [allerlei Art zur Geschichte der Christian Ulrich Wagnerschen Buchhandlung und Buchdruckerei in Ulm] : , : ,,,,,,,,,,,1,02
1003060749,L-1788-178691445,Afl,DBSM/F/Bö,Bö F III 71,Bö F III 71,1788,Georg Wolfgang Panzers Annalen der ältesten deutschen Literatur oder,1. : bis 1520,,,,,,,,,,,1,03
1003078540,L-1757-178724513,Afl,DBSM/F/Bö,Bö F III 396,Bö F III 396,1757,Jo[anni] Georgii Walchii Bibliotheca theologica selecta litterariis adnotationibus instructa,1 : ,,,,,,,,,,,1,02
1003078664,L-1758-178724629,Afl,DBSM/F/Bö,Bö F III 396,Bö F III 396,1758,Jo[anni] Georgii Walchii Bibliotheca theologica selecta litterariis adnotationibus instructa,2 : ,,,,,,,,,,,1,02
1003080685,L-1823-178726745,Aal,DBSM/F/Bö,Bö C V 876,Bö C V 876,1823,Cantate [zur 4. Säcularfeier d. Erfindung d. Buchdruckerkunst durch Coster] : , : ,,,,,,,,,,,1,02
1003102476,L-1756-17874882X,Aal,DBSM/F/Bö,Bö B I 173/2°,Bö B I 173/2°,1756,"Lexicon diplomaticum, abbreviationes syllabarum et vocum in diplomatibus et codicibus à seculo VIII. ad XVI. usque occurentes exponens, iunctis alphab", : ,,,,,,,,,,,1,02
1003102913,L-1740-178749362,Aal,DBSM/F/Bö,Bö C V 548,Bö C V 548,1740,"Die @Ehre der vor dreihundert Jahren erfundenen Buchdrucker-Kunst und was die Stadt Magdeburg von derselben vor Verdienste und Vorsteile gehabt, sollt", : ,,,,,,,,Slg Kirchhoff,,,1,02
