idn,akz,bbg,standort,signatur_g,signatur_a,jahr,titel,stuecktitel,f4243,f4256,f4241,f4105_9,f4105_g,ausleihcode,sig_komm,f4801_a,f4801_k,bibliothek,einrichtung,exemplar
1001466659,L-1828-174952082,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1828,Walter Scott's Romane,94. : Erzählungen eines Großvaters aus der schottischen Geschichte,,,,,,,,,,,1,03
1001466683,L-1828-174947887,Afl,DBSM/M/Klemm,Va 434 - 231/235,Va 434,1828,Walter Scott's Romane,95. : Erzählungen eines Großvaters aus der schottischen Geschichte,,,,,,,,,,,1,02
1001466683,L-1828-174952090,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1828,Walter Scott's Romane,95. : Erzählungen eines Großvaters aus der schottischen Geschichte,,,,,,,,,,,1,03
1001469046,L-1827-174951035,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1827,Walter Scott's Romane,64. : Peveril,,,,,,,,,,,1,02
1001469070,L-1827-174951078,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1827,Walter Scott's Romane,65. : Peveril,,,,,,,,,,,1,02
1001469186,L-1827-174951213,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1827,Walter Scott's Romane,66. : Peveril,,,,,,,,,,,1,02
1001469216,L-1827-174951264,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1827,Walter Scott's Romane,67. : Peveril,,,,,,,,,,,1,02
1001469232,L-1827-174951280,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1827,Walter Scott's Romane,68. : Peveril,,,,,,,,,,,1,02
1001469348,L-1827-174951442,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1827,Walter Scott's Romane,54. : Nigels Schicksale,,,,,,,,,,,1,02
1001469429,L-1827-17495154X,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1827,Walter Scott's Romane,55. : Nigels Schicksale,,,,,,,,,,,1,02
1001469534,L-1828-174951655,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1828,Walter Scott's Romane,73. : Redgauntlet,,,,,,,,,,,1,02
1001469801,L-1828-174951930,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1828,Walter Scott's Romane,75. : Redgauntlet,,,,,,,,,,,1,02
1001469844,L-1828-174951973,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1828,Walter Scott's Romane,76. : Redgauntlet,,,,,,,,,,,1,02
1001470001,L-1829-174952171,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1829,Walter Scott's Romane,96. : Chronik von Canongate,,,,,,,,,,,1,02
1001470176,L-1829-174952333,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1829,Walter Scott's Romane,97. : Chronik von Canongate,,,,,,,,,,,1,02
1001470435,L-1829-174952597,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1829,Walter Scott's Romane,98. : Chronik von Canongate,,,,,,,,,,,1,02
1001470486,L-1829-17495266X,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1829,Walter Scott's Romane,99. : Chronik von Canongate,,,,,,,,,,,1,02
1001471075,L-1829-174953372,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1829,Walter Scott's Romane,100. : Erzählungen eines Großvaters,,,,,,,,,,,1,02
1001471113,L-1829-174953429,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1829,Walter Scott's Romane,101. : Erzählungen eines Großvaters,,,,,,,,,,,1,02
1001471717,L-1829-17495414X,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1829,Walter Scott's Romane,102. : Erzählungen eines Großvaters,,,,,,,,,,,1,02
1001471741,L-1829-174954174,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1829,Walter Scott's Romane,103. : Erzählungen eines Großvaters,,,,,,,,,,,1,02
1001472322,L-1826-174954743,Afl,DBSM/M/Klemm,Va 434 - 172/175,Va 434 - 175,1826,Walter Scott's Biographische Werke,1. : Die Romandichter,,,,,,,,,,,1,02
1001472438,L-1826-174954867,Afl,DBSM/M/Klemm,Va 434 - 176/179,Va 434 - 176,1826,Walter Scott's Biographische Werke,2. : Die Romandichter,,,,,,,,,,,1,02
1001472624,L-1826-174955030,Afl,DBSM/M/Klemm,Va 434 - 176/179,Va 434 - 177,1826,Walter Scott's Biographische Werke,3. : Die Romandichter,,,,,,,,,,,1,02
1001473019,L-1826-174955448,Afl,DBSM/M/Klemm,Va 434 - 176/179,Va 434 - 178,1826,Walter Scott's Poetische Werke,8. : Histor. u. romant. Balladen d. schottischen Gränglande,,,,,,,,,,,1,02
1001473175,L-1826-174955634,Afl,DBSM/M/Klemm,Va 434 - 176/179,Va 434 - 179,1826,Walter Scott's Poetische Werke,9. : Histor. u. romant. Balladen d. schottischen Gränglande,,,,,,,,,,,1,02
100147337X,L-1827-174955804,Afl,DBSM/M/Klemm,Va 434 - 187/190,Va 434 - 187,1827,Walter Scott's Poetische Werke,15. : Marmion,,,,,,,,,,,1,02
100147371X,L-1827-174956169,Afl,DBSM/M/Klemm,Va 434 - 187/190,Va 434 - 188,1827,Walter Scott's Poetische Werke,16. : Marmion,,,,,,,,,,,1,02
1001473884,L-1828-174956363,Afl,DBSM/M/Klemm,Va 434 - 227/230,Va 434 - 230,1828,Walter Scott's Poetische Werke,17. : Der Herr der Inseln,,,,,,,,,,,1,02
1001474007,L-1828-174956487,Afl,DBSM/M/Klemm,Va 434 - 231/235,Va 434 - 231,1828,Walter Scott's Poetische Werke,18. : Der Herr der Inseln,,,,,,,,,,,1,02
1001474953,L-1830-174957491,Afl,DBSM/M/Klemm,Va 434 - 254 u. 259,Va 434 - 254,1830,Die @Geschichte von Schottland,3 : ,,,,,,,,,,,1,02
1001475011,L-1830-174957556,Afl,DBSM/M/Klemm,Va 434 - 254 u. 259,Va 434 - 259,1830,Die @Geschichte von Schottland,4 : ,,,,,,,,,,,1,02
1001475127,L-1830-174957688,Afl,DBSM/M/Klemm,Va 434 - 260/261,Va 434 - 261,1830,Die @Geschichte von Schottland,6 : ,,,,,,,,,,,1,02
1001475798,L-1824-174958501,Afl,DBSM/M/Klemm,Va 434 - 87/90,Va 434 - 89,1824,Das @Lied des letzten Minstrels,1 : ,,,,,,,,,,,1,02
1001475887,L-1824-174958587,Afl,DBSM/M/Klemm,Va 434 - 87/90,Va 434 - 90,1824,Das @Lied des letzten Minstrels,2 : ,,,,,,,,,,,1,02
100148715X,L-1822-174984510,Aal,DBSM/M/Klemm,Va 822,Va 822,1822,Io[anni] Secundi [eingentl. Jan Nicolai Everaerts] Sylvae deambulaturis patefactae a Car[ole] Poppone Froebel : , : ,,,,,,,,,,,1,02
1001505220,L-1818-175003106,Afl,DBSM/M/Klemm,Va 1313,Va 1313,1818,Denkbuch der Franzoesischen Revolution ...,1. : 28. April 1789 - 21. Jan. 1793,,,,,,,,,,,1,02
1001505301,L-1819-175003203,Afl,DBSM/M/Klemm,Va 1313,Va 1313,1819,Denkbuch der Franzoesischen Revolution ...,2. : 21. Jan. 1793 - 9. Nov. 1799,,,,,,,,,,,1,02
1001509307,L-1830-175007152,Aal,DBSM/M/Klemm,Va 2363,Va 2363,1830,Der @Resedastrauß : 2 Erzählgn, : ,,,,,,,,,,,1,02
1001521099,L-1830-175017891,Aal,DBSM/M/Klemm,"Va, 505","Va, 505",1830,"Luise oder was ein Mädchen durch Sittsamkeit, Selbstprüfung u. Fleiß werden kann : eine Festgabe f. jünge Frauenzimmer ; nebst 3 Kupf. [vielm. Lithogr", : ,,,,,,,,,,,1,02
100152263X,L-1817-175046573,Aal,DBSM/M/Klemm,Vc 237,Vc 237,1817,The @Costume of the Netherlands displayed in thirty coloured engravings after drawings from nature : , : ,,,,,,,,"Vorbes.: Freiherr Alexander Speck v. Sternburg, Lützschena",,,1,02
1001532554,L-1810-175069476,Aal,DBSM/M/Klemm,Vab 10/3,Vab 10/3,1810,Gedichte : , : ,,,,,,,,,,,1,02
1001564561,L-1820-17509893X,Aal,DBSM/M/Klemm,Vc 279,Vc 279,1820,Macbeth : A tragedy in 5 acts, : ,,,,,,,,,,,1,02
1001564863,L-1810-175099243,Afl,DBSM/M/Klemm,Vk 267 - 8,Vk 267 - 8,1810,Neueste Länder- und Völkerkunde,"8., Bd. 1 : Afrika, ",", ",,,,,,,,,,1,02
1001564936,L-1811-175099332,Afl,DBSM/M/Klemm,Vk 267 - 9,Vk 267 - 9,1811,Neueste Länder- und Völkerkunde,9. : Afrika,,,,,,,,,,,1,02
1001565088,L-1812-175099472,Afl,DBSM/M/Klemm,Vk 267 - 10,Vk 267 - 10,1812,Neueste Länder- und Völkerkunde,"10., Bd. 1 : Asien, ",", ",,,,,,,,,,1,02
1001565177,L-1812-175099545,Afl,DBSM/M/Klemm,Vk 267 - 11,Vk 267 - 11,1812,Neueste Länder- und Völkerkunde,"11., Bd. 2 : Asien, ",", ",,,,,,,,,,1,02
1001565207,L-1813-175099588,Afl,DBSM/M/Klemm,Vk 267 - 13,Vk 267 - 13,1813,Neueste Länder- und Völkerkunde,13. : Baiern,,,,,,,,,,,1,02
1001565290,L-1813-175099634,Afl,DBSM/M/Klemm,Vk 267 - 14,Vk 267 - 14,1813,Neueste Länder- und Völkerkunde,14. : Türkey,,,,,,,,,,,1,02
100157768X,L-1825-175170266,Afl,DBSM/M/Klemm,Va 922,Va 922,1825,Shakespearʹs dramatische Werke,7. : Der heilige Drei Königs Abend,,,,,,,,,,,1,02
1001577795,L-1825-17517038X,Afl,DBSM/M/Klemm,Va 922,Va 922,1825,Shakespearʹs dramatische Werke,8. : Das Wintermährchen,,,,,,,,,,,1,02
1001577841,L-1825-175170428,Afl,DBSM/M/Klemm,Va 922,Va 922,1825,Shakespearʹs dramatische Werke,9. : Julius Cäsar,,,,,,,,,,,1,02
1001577876,L-1825-175170479,Afl,DBSM/M/Klemm,Va 922,Va 922,1825,Shakespearʹs dramatische Werke,10. : König Lear,,,,,,,,,,,1,02
1001577930,L-1825-175170541,Afl,DBSM/M/Klemm,Va 922,Va 922,1825,Shakespearʹs dramatische Werke,11. : Macbeth,,,,,,,,,,,1,02
100157799X,L-1825-175170606,Afl,DBSM/M/Klemm,Va 922,Va 922,1825,Shakespearʹs dramatische Werke,12. : Coriolan. Troilus und Kressida,,,,,,,,,,,1,02
1001578058,L-1826-175170673,Afl,DBSM/M/Klemm,Va 922,Va 922,1826,Shakespearʹs dramatische Werke,"15., Th. 1 : König Heinrich der Fünfte, ",", ",,,,,,,,,,1,02
1001578090,L-1826-17517072X,Afl,DBSM/M/Klemm,Va 922,Va 922,1826,Shakespearʹs dramatische Werke,"16., Th. 2., Th. 3 : König Heinrich der Sechte, , ",", , ",,,,,,,,,,1,02
1001578309,L-1825-175170932,Afl,DBSM/M/Klemm,Va 2398,Va 2398,1825,Shakspeareʹs dramatische Werke,1/2 : ,,,,,,,,,,,1,02
100157835X,L-1830-175170991,Afl,DBSM/M/Klemm,Va 2398,Va 2398,1830,Shakspeareʹs dramatische Werke,3/4 : ,,,,,,,,,,,1,02
1001579224,L-1821-175171920,Afl,DBSM/M/Klemm,Vab 47,Vab 47,1821,Shakspeareʹs Genius,1 : ,,,,,,,,,,,1,02
1001584112,L-1821-175176418,Aal,DBSM/M/Klemm,Va 434 - 8,Va 434 - 8,1821,Timon von Athen : , : ,,,,,,,,,,,1,02
1001602250,L-1819-175194297,Afl,DBSM/M/Klemm,Vk 267 - 15,Vk 267 - 15,1819,Neueste Länder- und Völkerkunde,"15., Bd. 1 : America, ",", ",,,,,,,,,,1,02
1001602307,L-1816-175194386,Afl,DBSM/M/Klemm,Vk 267 - 16,Vk 267 - 16,1816,Neueste Länder- und Völkerkunde,16. : Australien,,,,,,,,,,,1,02
1001602374,L-1823-175194459,Afl,DBSM/M/Klemm,Vk 267 - 18,Vk 267 - 18,1823,Neueste Länder- und Völkerkunde,18. : Oesterreich,,,,,,,,,,,1,02
1001602412,L-1818-175194513,Afl,DBSM/M/Klemm,Vk 267 - Erg. Bd.,Vk 267 - Erg. Bd.,1818,Neueste Länder- und Völkerkunde,Erg. Bd. : ,,,,,,,,,,,1,02
1001607171,L-1825-175198993,Aal,DBSM/M/Klemm,Va 4241,Va 4241,1825,Kleiner Catechismus : , : ,,,,,,,,,,,1,02
100165160X,L-1827-175357536,Aal,DBSM/M/Klemm,Va 2821,Va 2821,1827,Martin Luthers kleiner Catechismus und christliche Fragstücke : Sammt angehängten Gebeten f. d. Schul-Jugend, : ,,,,,,,,,,,1,02
1001666631,L-1826-175372918,Aal,DBSM/M/Klemm,Va 3447,Va 3447,1826,"Hortus gramineus Woburnensis [dt.] oder Versuche über d. Ertrag u. d. Nahrungskräfte versuche Gräser u. a. Pflanzen, ... veranstaltet durch Johann von", : ,,,,,,,,ohne Umschlag,,,1,02
1001726200,L-1821-175450579,Aal,DBSM/M/Klemm,Va 811,Va 811,1821,Gemälde aus der Wirklichkeit alter und neuerer Zeiten nebst verschiedenen Gedichten und einigen besondern Denkwurdigkeiten : mit 3 lythogr. Bildern, : ,,,,,,,,,,,1,02
1001753798,L-1816-175494029,Aal,DBSM/M/Klemm,Vd 384,Vd 384,1816,Souvenir : [Nebst] Calendrier portatif [pour] 1817, : ,,,,,,,,Einbd grüne Seide,,,1,02
1001781538,L-1825-175558167,Aal,DBSM/M/Klemm,Va 1275,Va 1275,1825,Jessonda : Große Oper in 3 Aufz. von [Eduard Heinrich] Gehe ; in Musik gesetzt, : ,,,,,,,,Zeitgen. Handeinbd m. Vergoldg,,,1,02
1001872436,L-1827-175755574,Afl,DBSM/M/Klemm,Va 1029,Va 1029,1827,Gemählde aus dem häuslichen Leben und Erzählungen,1. : ,,,,,,,,,,,1,02
1001872452,L-1827-175755582,Afl,DBSM/M/Klemm,Va 1029,Va 1029,1827,Gemählde aus dem häuslichen Leben und Erzählungen,2. : ,,,,,,,,,,,1,02
1001872479,L-1827-175755604,Afl,DBSM/M/Klemm,Va 1029,Va 1029,1827,Gemählde aus dem häuslichen Leben und Erzählungen,3. : ,,,,,,,,,,,1,02
1001872487,L-1827-175755612,Afl,DBSM/M/Klemm,Va 1029,Va 1029,1827,Gemählde aus dem häuslichen Leben und Erzählungen,4. : ,,,,,,,,,,,1,02
1001872495,L-1827-175755620,Afl,DBSM/M/Klemm,Va 1029,Va 1029,1827,Gemählde aus dem häuslichen Leben und Erzählungen,5. : ,,,,,,,,,,,1,02
1001911199,L-1829-175796173,Aal,DBSM/M/Klemm,Ve 128,Ve 128,1829,"Statuti dellʹ Accademia deʹ Rinvigoriti della città di Cento, riformati di nuovo lʹanno MDCCCXXIX, essendo principe della detta accademia ... Carlo Fa", : ,,,,,,,,Zeitgen. Einb. mit Rokoko-Ornament,,,1,02
1001937872,L-1819-175868158,Aal,DBSM/M/Klemm,Va 4287,Va 4287,1819,"Handbuch der Geographie und Statistik des preußischen Staats, nach seinen neuesten Bestimmungen : ", : ,,,,,,,,,,,1,02
1001938429,L-1820-175868743,Afl,DBSM/M/Klemm,"Va, 4170 /2","Va, 4170 /2",1820,Handbuch der Naturgeschichte für die gebildeten Stände,1. : ,,,,,,,,,,,1,02
1001938518,L-1820-175868832,Afl,DBSM/M/Klemm,"Va, 4170 /2","Va, 4170 /2",1820,Handbuch der Naturgeschichte für die gebildeten Stände,2. : ,,,,,,,,,,,1,02
1001951697,L-1818-175891192,Afl,DBSM/M/Klemm,Vd 261,Vd 261,1818,Oeuvres complètes,1 : ,,,,,,,,,,,1,02
1001951735,L-1818-175891230,Afl,DBSM/M/Klemm,Vd 261,Vd 261,1818,Oeuvres complètes,2 : ,,,,,,,,,,,1,02
1001951751,L-1818-175891257,Afl,DBSM/M/Klemm,Vd 261,Vd 261,1818,Oeuvres complètes,3 : ,,,,,,,,,,,1,02
1001951786,L-1818-175891281,Afl,DBSM/M/Klemm,Vd 261,Vd 261,1818,Oeuvres complètes,4 : ,,,,,,,,,,,1,02
1001952057,L-1825-175913617,Aal,DBSM/M/Klemm,Va 2081,Va 2081,1825,Yorickʹs empfindsame Reise durch Frankreich und Italien : , : ,,,,,,,,,,,1,02
1002025370,L-1830-176018840,Aal,DBSM/M/Klemm,Va 1261,Va 1261,1830,Anthologie aus den Werken Christian's Grafen zu Stolberg : , : ,,,,,,,,,,,1,02
1002026318,L-1815-176019952,Aal,DBSM/M/Klemm,Va 2019,Va 2019,1815,Vaterländische Gedichte : , : ,,,,,,,,,,,1,02
1002084105,L-1815-176447113,Afl,DBSM/M/Klemm,Va 3506,Va 3506,1815,Deutschlands Fauna in Abbildungen nach der Natur mit Beschreibungen,"V., 3. : Die Insecten, ",", ",,,,,,,,,,1,02
1002084172,L-1818-176447180,Afl,DBSM/M/Klemm,Va 3506,Va 3506,1818,Deutschlands Fauna in Abbildungen nach der Natur mit Beschreibungen,"V., 4 : Die Insecten, ",", ",,,,,,,,,,1,02
1002084229,L-1825-176447237,Afl,DBSM/M/Klemm,Va 3506,Va 3506,1825,Deutschlands Fauna in Abbildungen nach der Natur mit Beschreibungen,"V., 6 : Die Insecten, ",", ",,,,,,,,,,1,02
1002084318,L-1827-176447318,Afl,DBSM/M/Klemm,Va 3506,Va 3506,1827,Deutschlands Fauna in Abbildungen nach der Natur mit Beschreibungen,"V., 7 : Die Insecten, ",", ",,,,,,,,,,1,02
1002118379,L-2010-309663,Aa,DBSM/M/Klemm,"Vic, 163","Vic, 163",1827,Barnabok : hans kongl. hoeghet kron prinsen i underd°anighet tilaegnad af samfundet pro fide et christianismi, : ,,,,,,,,,,,1,02
1002128293,L-1814-176511687,Aal,DBSM/M/Klemm,Vc 230,Vc 230,1814,Sketches of Russia : Ill. with 15 engravings, : ,,,,,,,,"Vorbes.: Bibl. d. Freiherrn Speck v. Sternburg, Lützschena, seit 1820",,,1,02
1002230888,L-1821-176883894,Afl,DBSM/M/Klemm,Va 434 - 9,Va 434 - 9,1821,Torquatos Tassos auserlesene Gedichte,1. : Sonette,,,,,,,,,,,1,02
1002256003,L-1826-176907696,Aal,DBSM/M/Klemm,Ve 120,Ve 120,1826,La @Secchia rapita : , : ,,,,,,,,,,,1,02
1002261325,L-1811-176913270,Aal,DBSM/M/Klemm,Vab 11,Vab 11,1811,Tempel der Weisheit und Tugend : eine Ausw. interessanter Erzählgn u. Fabeln f.d. Jugend : mit vielen gemahlten [!] Kupf., : ,,,,,,,,,,,1,02
1002324602,L-1810-177027053,Aal,DBSM/M/Klemm,Va 3273,Va 3273,1810,[Perikopenbuch für Kinder mit einf. Versen u. kurzen Erläuterungen] : , : ,,,,,,,,"Unvollst., Titelbl. u. Schluß fehlen",,,1,02
1002333083,L-1826-177057556,Aal,DBSM/M/Klemm,Vd 442,Vd 442,1826,Caractères : , : ,,,,,,,,,,,1,02
1002336511,L-1830-177061642,Aal,DBSM/M/Klemm,Vc 11,Vc 11,1830,Das @alte Tesatament nach der deutschen Übersetzung Martin Luthers : Abdruck nach d. Hallischen Ausg., : ,,,,,,,,"Zeitgen. Handeinbd, gebúnd. v. G. Collier",,,1,02
1002375185,L-1818-177099461,Aal,DBSM/M/Klemm,Va 1723,Va 1723,1818,"Historische, statistische, geographische und topographische Beyträge zur Kenntniß des Herzugthums Altenburg : ", : ,,,,,,,,,,,1,02
1002375703,L-1811-177099992,Afl,DBSM/M/Klemm,Va 4203,Va 4203,1811,M[oritz] A[ugust] von Thümmels Sämmtliche Werke,1 : ,,,,,,,,Mit hs. Eignervermerken,,,1,02
1002375819,L-1811-177100109,Afl,DBSM/M/Klemm,Va 4203,Va 4203,1811,M[oritz] A[ugust] von Thümmels Sämmtliche Werke,2 : ,,,,,,,,Mit hs. Eignervermerken,,,1,02
1002376440,L-1811-177100761,Afl,DBSM/M/Klemm,Va 4203,Va 4203,1811,M[oritz] A[ugust] von Thümmels Sämmtliche Werke,3 : ,,,,,,,,Mit hs. Eignervermerken,,,1,02
100237653X,L-1812-177100850,Afl,DBSM/M/Klemm,Va 4203,Va 4203,1812,M[oritz] A[ugust] von Thümmels Sämmtliche Werke,4 : ,,,,,,,,Mit hs. Eignervermerken,,,1,02
1002376602,L-1812-17710094X,Afl,DBSM/M/Klemm,Va 4203,Va 4203,1812,M[oritz] A[ugust] von Thümmels Sämmtliche Werke,5. : ,,,,,,,,Mit hs. Eignervermerken,,,1,02
1002376653,L-1812-177100982,Afl,DBSM/M/Klemm,Va 4203,Va 4203,1812,M[oritz] A[ugust] von Thümmels Sämmtliche Werke,6 : ,,,,,,,,Mit hs. Eignervermerken,,,1,02
1002376807,L-1819-177101156,Afl,DBSM/M/Klemm,Va 4203,Va 4203,1819,M[oritz] A[ugust] von Thümmels Sämmtliche Werke,7. : Hrsg.,,,,,,,,Mit hs. Eignervermerken,,,1,02
1002378087,L-1810-17710242X,Afl,DBSM/M/Klemm,Va 4048,Va 4048,1810,Reise in die mittäglichen Provinzen von Frankreich im Jahre 1785 bis 1786,1 : ,,,,,,,,,,,1,02
1002378354,L-1810-177102683,Afl,DBSM/M/Klemm,Va 4048,Va 4048,1810,Reise in die mittäglichen Provinzen von Frankreich im Jahre 1785 bis 1786,2 : ,,,,,,,,,,,1,02
1002378443,L-1810-177102713,Afl,DBSM/M/Klemm,Va 4048,Va 4048,1810,Reise in die mittäglichen Provinzen von Frankreich im Jahre 1785 bis 1786,3 : ,,,,,,,,,,,1,02
1002378494,L-1810-177102764,Afl,DBSM/M/Klemm,Va 4048,Va 4048,1810,Reise in die mittäglichen Provinzen von Frankreich im Jahre 1785 bis 1786,4 : ,,,,,,,,,,,1,02
1002378621,L-1810-177102896,Afl,DBSM/M/Klemm,Va 4048,Va 4048,1810,Reise in die mittäglichen Provinzen von Frankreich im Jahre 1785 bis 1786,5 : ,,,,,,,,,,,1,02
1002378737,L-1810-177102985,Afl,DBSM/M/Klemm,Va 4048,Va 4048,1810,Reise in die mittäglichen Provinzen von Frankreich im Jahre 1785 bis 1786,6 : ,,,,,,,,,,,1,02
100237877X,L-1810-177103027,Afl,DBSM/M/Klemm,Va 4048,Va 4048,1810,Reise in die mittäglichen Provinzen von Frankreich im Jahre 1785 bis 1786,7 : ,,,,,,,,,,,1,02
1002378931,L-1810-177103140,Afl,DBSM/M/Klemm,Va 4048,Va 4048,1810,Reise in die mittäglichen Provinzen von Frankreich im Jahre 1785 bis 1786,8 : ,,,,,,,,,,,1,02
1002379091,L-1810-177103337,Afl,DBSM/M/Klemm,Va 4048,Va 4048,1810,Reise in die mittäglichen Provinzen von Frankreich im Jahre 1785 bis 1786,9 : ,,,,,,,,,,,1,02
1002379261,L-1810-177103515,Afl,DBSM/M/Klemm,Va 4048,Va 4048,1810,Reise in die mittäglichen Provinzen von Frankreich im Jahre 1785 bis 1786,10 : ,,,,,,,,,,,1,02
1002384397,L-1826-177108436,Aal,DBSM/M/Klemm,Vc 103,Vc 103,1826,Illustrations of [William] Shakespeare : , : ,,,,,,,,,,,1,02
1002384397,L-1826-177108495,Aal,DBSM/M/Klemm,Vc 133,Vc 133,1826,Illustrations of [William] Shakespeare : , : ,,,,,,,,,,,1,03
1002401232,L-1814-177168749,Aal,DBSM/M/Klemm,Va 2474,Va 2474,1814,Denkmale der Zeit : , : ,,,,,,,,,,,1,02
100242948X,L-1827-177197560,Aal,DBSM/M/Klemm,"Va, 55","Va, 55",1827,Urania : , : ,,,,,,,,,,,1,02
1002436184,L-1825-177204036,Aal,DBSM/M/Klemm,Va 363,Va 363,1825,"Der @Thier- und Blumenzeichner nach [Johann Elias] Ridinger und andern guten Meistern : nebst Anleitung zum Entwerfen, Zeichnen, Tuschen und Coloriren", : ,,,,,,,,,,,1,02
1002489490,L-1828-177419830,Afl,DBSM/M/Klemm,Vu 13,Vu 13,1828,Schriften,1. : Gedichte,,,,,,,,,,,1,02
1002489547,L-1825-177419881,Afl,DBSM/M/Klemm,Vu 13,Vu 13,1825,Schriften,2. : Erinnerungen. - 1. Buch,,,,,,,,,,,1,02
1002489598,L-1825-177419938,Afl,DBSM/M/Klemm,Vu 13,Vu 13,1825,Schriften,3. : Erinnerungen. - 2. Buch,,,,,,,,,,,1,02
100248961X,L-1825-177419954,Afl,DBSM/M/Klemm,Vu 13,Vu 13,1825,Schriften,5. : Umrisse aus Italien,,,,,,,,,,,1,02
1002489660,L-1825-177419997,Afl,DBSM/M/Klemm,Vu 13,Vu 13,1825,Schriften,6. : Erinnerungen. - 5. Buch,,,,,,,,,,,1,02
1002489709,L-1825-177420030,Afl,DBSM/M/Klemm,Vu 13,Vu 13,1825,Schriften,8. : Erinnerungen. - 8. Buch,,,,,,,,,,,1,02
1002550823,L-1823-177568151,Aal,DBSM/M/Klemm,Va 926/3,Va 926/3,1823,"Protestantismus und Katholicismus, aus dem Standpuncte der Politik betrachtet : ", : ,,,,,,,,Zeigen. Empire-Einbd.,,,1,02
100257403X,L-1767-17760834X,Aal,DBSM/M/Klemm,"Va, 2308","Va, 2308",1767,Das @Licht : 6 Vorlesgn gehalten in Amerika im Winter 1872 - 1873, : ,,,,,,,,,,,1,02
1002590965,L-1822-177625740,Aal,DBSM/M/Klemm,Va 1639,Va 1639,1822,"Walther von der Vogelweide, ein altdeutscher Dichter, geschildert : ", : ,,,,,,,,,,,1,02
1002607868,L-1797-177644451,Afl,DBSM/M/Klemm,Va 461,Va 461,1797,Unterhaltungen aus der Naturgeschichte,"[7.], Th. 2 : Der Insecten ... Theil, ",", ",,,,,,,,,,1,02
1002607914,L-1812-177644508,Afl,DBSM/M/Klemm,Va 461,Va 461,1812,Unterhaltungen aus der Naturgeschichte,"[19.], T. 4. : Des Pflanzenreichs, Küchengewächse u. Obst",", ",,,,,,,,,,1,02
1002665493,L-1820-177819359,Aal,DBSM/M/Klemm,Va 1992/5,Va 1992/5,1820,"Georg Freyherrn von Vega, Logarithmisch- trigonometrisches Handbuch anstatt der kleinen Vlackischen, Wolfischen u. anderen dergl. ... für die Mathemat", : ,,,,,,,,,,,1,02
1002682835,L-1824-177836660,Afl,DBSM/M/Klemm,Ve 114,Ve 114,1824,Itinéraire instructif de Rome et de ses environs,1 : ,,,,,,,,,,,1,02
1002684897,L-1824-177838930,Afl,DBSM/M/Klemm,Ve 114,Ve 114,1824,Itinéraire instructif de Rome et de ses environs,2 : ,,,,,,,,,,,1,02
1002686210,L-1818-177840293,Aal,DBSM/M/Klemm,Va 960,Va 960,1818,Dem @Vater des Vaterlandes am 3. August 1818 : [Liedertext anl. des fünfzigjähr. Regierungsjubiläums König Friedrich Augusts des Gerechten von Sachsen, : ,,,,,,,,,,,1,02
100273536X,L-1829-177907487,Aal,DBSM/M/Klemm,"Va, 553","Va, 553",1829,P[ublii] Virgilii Maronis opera : Ad optimorum librorum fidem accurate edita, : ,,,,,,,,,,,1,02
1002738121,L-1821-177910453,Afl,DBSM/M/Klemm,Va 434 - 11,Va 434 - 11,1821,Virgils [Publius Vergilius Maro] Aeneide,1. : Buch 1 - 3,,,,,,,,,,,1,02
1002738237,L-1821-177910577,Afl,DBSM/M/Klemm,Va 434 - 12,Va 434 - 12,1821,Virgils [Publius Vergilius Maro] Aeneide,2. : Buch 4 - 6,,,,,,,,,,,1,02
1002752019,L-1811-177924039,Afl,DBSM/M/Klemm,Va 3571,Va 3571,1811,Vergißmeinnicht,2 : ,,,,,,,,,,,1,02
100289753X,L-1815-178405884,Afl,DBSM/M/Klemm,Va 857,Va 857,1815,Physikalischer Kinderfreund,3. : Mit [2] Kupf. u. [24] Vign.,,,,,,,,,,,1,02
1002918340,L-1822-17842675X,Aal,DBSM/M/Klemm,Va 3837,Va 3837,1822,Vitae duumvirorum Tiberii Hemsterhusii et Davidis Ruhnkenii altera [Elogium Tiberii Hemsterhusii] ab eodem Ruhnkenio altera [Vita Davidis Ruhnkenii] a, : ,,,,,,,,,,,1,02
